,조사연도,가구고유번호,수도권여부,가구주_성별코드,가구원수,노인가구코드,조손가구코드,한부모가구코드,다문화가구코드,장애인가구코드,교육정도_통합코드,동거코드,산업대분류코드,직업대분류코드,만연령,종사상지위코드,혼인상태코드,입주형태통합코드,전용면적규모코드,주택종류통합코드,부채보유여부,자산금액,부채금액,근로소득,사업소득,재산소득
8968,2016,471201371,비수도권,남자,4,그 외 가구,그 외 가구,그 외 가구,그 외 가구,그 외 가구,고등학교 졸업,같이 살고 있음,0,0,51,"기타(무직자, 가사, 학생 등)",배우자있음,월세,49.6㎡ 미만,단독주택,부채 보유,2932,471,2790,0,0
8969,2016,471504331,비수도권,남자,2,그 외 가구,그 외 가구,그 외 가구,그 외 가구,장애인가구,고등학교 졸업,같이 살고 있음,N,9,60,임시.일용근로자,배우자있음,월세,49.6㎡ ~ 86.0㎡ 미만,연립 및 다세대,부채 보유,8264,30,5500,0,20
8970,2016,471505371,비수도권,남자,2,그 외 가구,그 외 가구,그 외 가구,그 외 가구,장애인가구,고등학교 졸업,같이 살고 있음,0,0,51,"기타(무직자, 가사, 학생 등)",이혼,월세,49.6㎡ 미만,단독주택,부채 보유,210,1300,840,0,0
8971,2016,471505381,비수도권,여자,1,노인가구,그 외 가구,그 외 가구,그 외 가구,그 외 가구,초등학교 졸업,1인 가구,0,0,72,"기타(무직자, 가사, 학생 등)",사별,자기집,49.6㎡ ~ 86.0㎡ 미만,단독주택,부채 미보유,7500,0,0,0,28
8972,2016,471505391,비수도권,남자,2,그 외 가구,그 외 가구,그 외 가구,그 외 가구,그 외 가구,초등학교 졸업,같이 살고 있음,A,6,64,고용원이 없는 자영업자,배우자있음,자기집,49.6㎡ ~ 86.0㎡ 미만,단독주택,부채 보유,79570,2100,0,2000,0
8973,2016,471600301,비수도권,남자,5,그 외 가구,그 외 가구,그 외 가구,그 외 가구,그 외 가구,대학졸업 이상,같이 살고 있음,Q,2,44,고용원이 있는 자영업자,배우자있음,자기집,86.0㎡ ~ 132.2㎡ 미만,아파트,부채 보유,69000,46000,2000,13000,0
8974,2016,471600311,비수도권,남자,2,그 외 가구,그 외 가구,그 외 가구,그 외 가구,그 외 가구,고등학교 졸업,같이 살고 있음,H,8,62,고용원이 없는 자영업자,배우자있음,자기집,49.6㎡ ~ 86.0㎡ 미만,아파트,부채 미보유,26522,0,0,1800,60
8975,2016,471600321,비수도권,남자,3,그 외 가구,그 외 가구,그 외 가구,그 외 가구,장애인가구,대학졸업 이상,같이 살고 있음,0,0,77,"기타(무직자, 가사, 학생 등)",배우자있음,자기집,86.0㎡ ~ 132.2㎡ 미만,단독주택,부채 미보유,27470,0,0,0,348
8976,2016,471600331,비수도권,남자,4,그 외 가구,그 외 가구,그 외 가구,그 외 가구,그 외 가구,대학졸업 이상,같이 살고 있음,I,4,43,고용원이 있는 자영업자,배우자있음,자기집,132.2㎡ 이상,아파트,부채 보유,132760,30000,0,12000,2400
8977,2016,471600361,비수도권,남자,3,그 외 가구,그 외 가구,그 외 가구,그 외 가구,그 외 가구,대학졸업 이상,같이 살고 있음,0,0,48,"기타(무직자, 가사, 학생 등)",배우자있음,전세,86.0㎡ ~ 132.2㎡ 미만,아파트,부채 미보유,21354,0,0,0,0
8978,2016,471600371,비수도권,남자,1,그 외 가구,그 외 가구,그 외 가구,그 외 가구,그 외 가구,대학졸업 이상,1인 가구,C,2,36,상용근로자,미혼,기타,49.6㎡ 미만,아파트,부채 보유,2810,165,3500,0,0
8979,2016,471600381,비수도권,남자,2,노인가구,그 외 가구,그 외 가구,그 외 가구,그 외 가구,고등학교 졸업,같이 살고 있음,0,0,70,"기타(무직자, 가사, 학생 등)",배우자있음,자기집,49.6㎡ ~ 86.0㎡ 미만,단독주택,부채 미보유,3930,0,0,0,0
8980,2016,471600391,비수도권,남자,3,그 외 가구,그 외 가구,그 외 가구,그 외 가구,그 외 가구,초등학교 졸업,같이 살고 있음,A,6,63,고용원이 없는 자영업자,배우자있음,자기집,86.0㎡ ~ 132.2㎡ 미만,단독주택,부채 보유,97520,19000,0,6000,0
8981,2016,472200371,비수도권,남자,4,그 외 가구,그 외 가구,그 외 가구,그 외 가구,그 외 가구,고등학교 졸업,같이 살고 있음,C,8,35,상용근로자,배우자있음,자기집,49.6㎡ ~ 86.0㎡ 미만,아파트,부채 보유,13969,820,4500,0,0
8982,2016,472200391,수도권,남자,4,그 외 가구,그 외 가구,그 외 가구,그 외 가구,그 외 가구,고등학교 졸업,같이 살고 있음,G,7,29,고용원이 없는 자영업자,배우자있음,전세,49.6㎡ 미만,단독주택,부채 보유,11183,400,0,3600,0
8983,2016,472504311,비수도권,남자,4,그 외 가구,그 외 가구,그 외 가구,그 외 가구,그 외 가구,대학졸업 이상,같이 살고 있음,O,3,48,상용근로자,배우자있음,자기집,49.6㎡ ~ 86.0㎡ 미만,아파트,부채 미보유,48047,0,11700,0,130
8984,2016,472504321,비수도권,남자,3,그 외 가구,그 외 가구,그 외 가구,그 외 가구,그 외 가구,대학졸업 이상,같이 살고 있음,C,8,50,상용근로자,배우자있음,월세,49.6㎡ ~ 86.0㎡ 미만,아파트,부채 보유,3410,50,2400,0,0
8985,2016,472504331,비수도권,남자,2,노인가구,그 외 가구,그 외 가구,그 외 가구,그 외 가구,중학교 졸업,같이 살고 있음,A,6,80,고용원이 없는 자영업자,배우자있음,자기집,86.0㎡ ~ 132.2㎡ 미만,단독주택,부채 미보유,3620,0,0,300,0
8986,2016,472505301,비수도권,남자,3,그 외 가구,그 외 가구,그 외 가구,그 외 가구,그 외 가구,대학졸업 이상,같이 살고 있음,P,2,53,상용근로자,배우자있음,자기집,49.6㎡ ~ 86.0㎡ 미만,아파트,부채 미보유,23620,0,7200,0,0
8987,2016,472505381,비수도권,남자,3,그 외 가구,그 외 가구,그 외 가구,그 외 가구,그 외 가구,중학교 졸업,같이 살고 있음,F,7,47,임시.일용근로자,이혼,월세,49.6㎡ 미만,아파트,부채 미보유,2340,0,5040,0,0
8988,2016,472505391,비수도권,남자,2,그 외 가구,그 외 가구,그 외 가구,그 외 가구,그 외 가구,대학졸업 이상,같이 살고 있음,H,1,67,상용근로자,배우자있음,자기집,132.2㎡ 이상,아파트,부채 미보유,134300,0,7000,3000,1090
8989,2016,472600301,비수도권,남자,3,그 외 가구,그 외 가구,그 외 가구,그 외 가구,그 외 가구,대학졸업 이상,같이 살고 있음,G,5,58,고용원이 없는 자영업자,배우자있음,자기집,49.6㎡ ~ 86.0㎡ 미만,연립 및 다세대,부채 보유,153592,105000,0,9800,0
8990,2016,472600321,비수도권,남자,2,노인가구,그 외 가구,그 외 가구,그 외 가구,그 외 가구,대학졸업 이상,같이 살고 있음,0,0,69,"기타(무직자, 가사, 학생 등)",배우자있음,자기집,49.6㎡ ~ 86.0㎡ 미만,아파트,부채 보유,19978,50,0,0,0
8991,2016,472600331,비수도권,남자,4,그 외 가구,그 외 가구,그 외 가구,그 외 가구,그 외 가구,고등학교 졸업,같이 살고 있음,H,8,51,고용원이 없는 자영업자,배우자있음,전세,49.6㎡ 미만,단독주택,부채 보유,13472,3000,3500,5000,0
8992,2016,472600341,비수도권,남자,2,그 외 가구,그 외 가구,그 외 가구,그 외 가구,그 외 가구,중학교 졸업,같이 살고 있음,A,6,59,고용원이 없는 자영업자,배우자있음,자기집,49.6㎡ ~ 86.0㎡ 미만,단독주택,부채 보유,31836,800,0,4500,80
8993,2016,472600351,비수도권,남자,4,그 외 가구,그 외 가구,그 외 가구,그 외 가구,그 외 가구,중학교 졸업,같이 살고 있음,A,6,60,고용원이 없는 자영업자,배우자있음,자기집,86.0㎡ ~ 132.2㎡ 미만,단독주택,부채 보유,53402,2500,2300,2600,50
8994,2016,472600361,비수도권,여자,1,노인가구,그 외 가구,그 외 가구,그 외 가구,그 외 가구,초등학교 졸업,1인 가구,A,6,74,고용원이 없는 자영업자,사별,자기집,49.6㎡ ~ 86.0㎡ 미만,단독주택,부채 미보유,12800,0,0,1000,0
8995,2016,472600371,비수도권,남자,2,노인가구,그 외 가구,그 외 가구,그 외 가구,그 외 가구,초등학교 졸업,같이 살고 있음,0,0,77,"기타(무직자, 가사, 학생 등)",배우자있음,자기집,49.6㎡ ~ 86.0㎡ 미만,단독주택,부채 미보유,9950,0,200,0,0
8996,2016,472600381,비수도권,여자,1,그 외 가구,그 외 가구,그 외 가구,그 외 가구,그 외 가구,초등학교 졸업,1인 가구,Q,9,59,상용근로자,이혼,월세,49.6㎡ 미만,단독주택,부채 보유,582,200,900,0,0
8997,2016,473200301,비수도권,여자,1,노인가구,그 외 가구,그 외 가구,그 외 가구,그 외 가구,초등학교 졸업,1인 가구,0,0,89,"기타(무직자, 가사, 학생 등)",사별,자기집,49.6㎡ 미만,단독주택,부채 미보유,3620,0,0,0,0
8998,2016,473200311,비수도권,여자,1,노인가구,그 외 가구,그 외 가구,그 외 가구,그 외 가구,초등학교 졸업,1인 가구,0,0,68,"기타(무직자, 가사, 학생 등)",사별,자기집,86.0㎡ ~ 132.2㎡ 미만,단독주택,부채 미보유,15972,0,0,0,45
8999,2016,473200321,비수도권,남자,3,노인가구,그 외 가구,그 외 가구,그 외 가구,그 외 가구,중학교 졸업,같이 살고 있음,A,6,69,고용원이 없는 자영업자,배우자있음,자기집,86.0㎡ ~ 132.2㎡ 미만,단독주택,부채 보유,92786,20000,0,1200,45
9000,2016,473200361,비수도권,남자,2,그 외 가구,그 외 가구,그 외 가구,그 외 가구,그 외 가구,고등학교 졸업,같이 살고 있음,A,6,62,고용원이 없는 자영업자,배우자있음,자기집,49.6㎡ ~ 86.0㎡ 미만,단독주택,부채 보유,51948,5500,0,3000,0
9001,2016,473200381,비수도권,남자,3,그 외 가구,그 외 가구,그 외 가구,그 외 가구,그 외 가구,대학졸업 이상,같이 살고 있음,P,2,48,상용근로자,배우자있음,자기집,49.6㎡ ~ 86.0㎡ 미만,아파트,부채 미보유,54268,0,13500,0,0
9002,2016,473505301,비수도권,남자,3,그 외 가구,그 외 가구,그 외 가구,그 외 가구,그 외 가구,고등학교 졸업,같이 살고 있음,0,0,56,"기타(무직자, 가사, 학생 등)",배우자있음,자기집,49.6㎡ ~ 86.0㎡ 미만,아파트,부채 보유,19602,7700,0,1000,0
9003,2016,473505381,비수도권,남자,1,그 외 가구,그 외 가구,그 외 가구,그 외 가구,그 외 가구,고등학교 졸업,1인 가구,S,7,43,상용근로자,미혼,전세,49.6㎡ 미만,연립 및 다세대,부채 미보유,3500,0,3200,0,0
9004,2016,473505391,비수도권,남자,4,그 외 가구,그 외 가구,그 외 가구,그 외 가구,그 외 가구,고등학교 졸업,같이 살고 있음,L,2,34,고용원이 없는 자영업자,배우자있음,자기집,86.0㎡ ~ 132.2㎡ 미만,아파트,부채 미보유,33968,0,0,5000,0
9005,2016,474200301,비수도권,남자,4,그 외 가구,그 외 가구,그 외 가구,그 외 가구,그 외 가구,대학졸업 이상,같이 살고 있음,G,1,47,상용근로자,배우자있음,자기집,86.0㎡ ~ 132.2㎡ 미만,단독주택,부채 보유,168090,30000,16884,0,1200
9006,2016,474200311,비수도권,남자,3,그 외 가구,그 외 가구,그 외 가구,그 외 가구,그 외 가구,중학교 졸업,같이 살고 있음,S,7,55,고용원이 없는 자영업자,배우자있음,자기집,49.6㎡ ~ 86.0㎡ 미만,아파트,부채 보유,20433,100,2000,1500,18
9007,2016,474200321,비수도권,남자,3,그 외 가구,그 외 가구,그 외 가구,그 외 가구,그 외 가구,고등학교 졸업,같이 살고 있음,I,4,44,고용원이 없는 자영업자,배우자있음,월세,49.6㎡ ~ 86.0㎡ 미만,단독주택,부채 보유,13130,4000,0,2000,0
9008,2016,474200341,비수도권,남자,5,그 외 가구,그 외 가구,그 외 가구,그 외 가구,그 외 가구,대학졸업 이상,같이 살고 있음,F,3,45,상용근로자,배우자있음,자기집,86.0㎡ ~ 132.2㎡ 미만,아파트,부채 보유,17600,8680,3600,500,0
9009,2016,474200351,비수도권,여자,2,그 외 가구,그 외 가구,그 외 가구,그 외 가구,장애인가구,초등학교 졸업,같이 살고 있음,A,6,61,고용원이 없는 자영업자,배우자있음,자기집,86.0㎡ ~ 132.2㎡ 미만,단독주택,부채 미보유,41979,0,0,1000,210
9010,2016,474200391,비수도권,남자,3,그 외 가구,그 외 가구,그 외 가구,그 외 가구,그 외 가구,대학졸업 이상,같이 살고 있음,G,5,49,고용원이 없는 자영업자,배우자있음,자기집,49.6㎡ ~ 86.0㎡ 미만,아파트,부채 보유,19978,3000,0,3400,0
9011,2016,474505301,비수도권,남자,2,노인가구,그 외 가구,그 외 가구,그 외 가구,그 외 가구,중학교 졸업,같이 살고 있음,0,0,69,"기타(무직자, 가사, 학생 등)",배우자있음,자기집,49.6㎡ ~ 86.0㎡ 미만,단독주택,부채 미보유,4799,0,0,0,0
9012,2016,474505311,비수도권,여자,1,노인가구,그 외 가구,그 외 가구,그 외 가구,그 외 가구,초등학교 졸업,1인 가구,0,0,72,"기타(무직자, 가사, 학생 등)",사별,자기집,49.6㎡ 미만,단독주택,부채 미보유,1015,0,0,0,0
9013,2016,474505381,비수도권,남자,1,노인가구,그 외 가구,그 외 가구,그 외 가구,그 외 가구,고등학교 졸업,1인 가구,A,6,65,고용원이 없는 자영업자,이혼,자기집,49.6㎡ ~ 86.0㎡ 미만,단독주택,부채 미보유,16350,0,400,1000,0
9014,2016,474505391,비수도권,여자,1,노인가구,그 외 가구,그 외 가구,그 외 가구,그 외 가구,초등학교 졸업,1인 가구,0,0,67,"기타(무직자, 가사, 학생 등)",사별,자기집,49.6㎡ 미만,단독주택,부채 미보유,1440,0,0,1000,0
9015,2016,475200391,비수도권,여자,1,노인가구,그 외 가구,그 외 가구,그 외 가구,그 외 가구,중학교 졸업,1인 가구,0,0,84,"기타(무직자, 가사, 학생 등)",사별,자기집,49.6㎡ ~ 86.0㎡ 미만,아파트,부채 미보유,11120,0,0,0,0
9016,2016,475505301,비수도권,남자,2,노인가구,그 외 가구,그 외 가구,그 외 가구,그 외 가구,고등학교 졸업,같이 살고 있음,A,6,76,고용원이 없는 자영업자,배우자있음,자기집,49.6㎡ ~ 86.0㎡ 미만,단독주택,부채 미보유,26470,0,0,500,51
9017,2016,475505311,비수도권,남자,2,그 외 가구,그 외 가구,그 외 가구,그 외 가구,그 외 가구,중학교 졸업,같이 살고 있음,A,6,61,고용원이 없는 자영업자,배우자있음,자기집,86.0㎡ ~ 132.2㎡ 미만,단독주택,부채 미보유,30914,0,0,2500,90
9018,2016,475505321,비수도권,여자,1,그 외 가구,그 외 가구,그 외 가구,그 외 가구,그 외 가구,대학졸업 이상,1인 가구,Q,2,27,상용근로자,미혼,월세,49.6㎡ 미만,단독주택,부채 미보유,5824,0,3500,0,16
9019,2016,476200301,비수도권,남자,4,그 외 가구,그 외 가구,그 외 가구,그 외 가구,그 외 가구,대학졸업 이상,같이 살고 있음,H,3,46,상용근로자,배우자있음,자기집,49.6㎡ ~ 86.0㎡ 미만,아파트,부채 보유,28034,1000,4000,0,0
9020,2016,476200321,비수도권,남자,4,그 외 가구,그 외 가구,그 외 가구,그 외 가구,그 외 가구,고등학교 졸업,같이 살고 있음,C,8,47,상용근로자,배우자있음,자기집,49.6㎡ 미만,아파트,부채 보유,12908,6900,3900,2040,0
9021,2016,476200351,비수도권,남자,2,노인가구,그 외 가구,그 외 가구,그 외 가구,그 외 가구,초등학교 졸업,같이 살고 있음,A,6,72,고용원이 없는 자영업자,배우자있음,자기집,49.6㎡ ~ 86.0㎡ 미만,단독주택,부채 미보유,19560,0,0,450,0
9022,2016,476200361,비수도권,남자,2,노인가구,그 외 가구,그 외 가구,그 외 가구,그 외 가구,초등학교 졸업,같이 살고 있음,A,6,68,고용원이 없는 자영업자,배우자있음,기타,49.6㎡ ~ 86.0㎡ 미만,단독주택,부채 보유,73402,2180,0,2500,0
9023,2016,477200331,비수도권,남자,2,그 외 가구,그 외 가구,그 외 가구,그 외 가구,그 외 가구,고등학교 졸업,같이 살고 있음,F,1,49,고용원이 있는 자영업자,사별,자기집,49.6㎡ ~ 86.0㎡ 미만,연립 및 다세대,부채 보유,32802,5600,186,4800,166
9024,2016,477200341,비수도권,남자,4,그 외 가구,그 외 가구,그 외 가구,그 외 가구,그 외 가구,고등학교 졸업,같이 살고 있음,G,5,56,상용근로자,배우자있음,월세,49.6㎡ 미만,아파트,부채 보유,64467,12000,6750,500,0
9025,2016,477200351,비수도권,여자,1,노인가구,그 외 가구,그 외 가구,그 외 가구,그 외 가구,초등학교 졸업,1인 가구,0,0,82,"기타(무직자, 가사, 학생 등)",사별,월세,49.6㎡ 미만,단독주택,부채 미보유,1020,0,0,0,0
9026,2016,477200381,비수도권,여자,1,노인가구,그 외 가구,그 외 가구,그 외 가구,그 외 가구,초등학교 졸업,1인 가구,0,0,71,"기타(무직자, 가사, 학생 등)",사별,기타,49.6㎡ ~ 86.0㎡ 미만,단독주택,부채 미보유,100,0,0,0,0
9027,2016,478200301,비수도권,남자,3,그 외 가구,그 외 가구,그 외 가구,그 외 가구,장애인가구,초등학교 졸업,같이 살고 있음,H,8,75,고용원이 없는 자영업자,배우자있음,월세,86.0㎡ ~ 132.2㎡ 미만,연립 및 다세대,부채 미보유,5243,0,0,1200,0
9028,2016,478200361,비수도권,남자,3,그 외 가구,그 외 가구,그 외 가구,그 외 가구,그 외 가구,대학졸업 이상,같이 살고 있음,A,6,67,고용원이 없는 자영업자,배우자있음,자기집,86.0㎡ ~ 132.2㎡ 미만,단독주택,부채 보유,73785,6700,0,1500,130
9029,2016,478200391,비수도권,남자,4,그 외 가구,그 외 가구,그 외 가구,그 외 가구,그 외 가구,고등학교 졸업,같이 살고 있음,E,8,48,고용원이 없는 자영업자,배우자있음,자기집,49.6㎡ ~ 86.0㎡ 미만,연립 및 다세대,부채 보유,23462,2200,0,6000,0
9030,2016,479200311,비수도권,남자,4,그 외 가구,그 외 가구,그 외 가구,그 외 가구,그 외 가구,고등학교 졸업,같이 살고 있음,L,3,52,임시.일용근로자,배우자있음,자기집,86.0㎡ ~ 132.2㎡ 미만,단독주택,부채 보유,28660,10500,9140,0,0
